,0,1,2
59571,86,534,4
59572,613,1133,2
59573,346,76,5
59574,406,221,4
59575,850,1131,3
59576,127,76,3
59577,112,978,5
59578,320,862,3
59579,707,280,4
59580,704,861,1
59581,473,1285,2
59582,496,651,5
59583,94,192,3
59584,59,76,4
59585,346,431,4
59586,767,268,3
59587,311,188,5
59588,356,286,4
59589,327,1482,4
59590,900,221,4
59591,157,172,5
59592,631,1182,2
59593,756,187,3
59594,232,190,4
59595,105,21,4
59596,867,113,5
59597,814,68,4
59598,342,356,5
59599,486,1018,5
59600,485,812,5
59601,81,481,4
59602,17,503,5
59603,177,225,4
59604,63,193,5
59605,785,99,4
59606,835,209,4
59607,319,171,4
59608,794,501,3
59609,795,747,5
59610,268,440,1
59611,631,236,3
59612,86,78,5
59613,779,203,5
59614,394,195,4
59615,232,587,5
59616,741,281,3
59617,71,379,1
59618,838,1244,4
59619,392,94,4
59620,879,395,2
59621,248,454,4
59622,416,714,2
59623,221,249,2
59624,876,172,4
59625,424,315,4
59626,853,282,3
59627,212,156,4
59628,93,654,4
59629,803,174,4
59630,460,747,1
59631,756,553,3
59632,298,98,3
59633,428,657,3
59634,304,528,5
59635,326,422,3
59636,115,478,4
59637,907,483,4
59638,636,684,3
59639,939,691,4
59640,250,131,5
59641,129,1274,5
59642,592,130,4
59643,536,236,3
59644,180,1311,1
59645,822,11,4
59646,449,327,4
59647,726,889,1
59648,451,422,5
59649,411,0,4
59650,895,479,3
59651,75,222,2
59652,150,461,4
59653,464,407,5
59654,374,683,4
59655,869,430,3
59656,475,172,5
59657,576,622,5
59658,517,119,3
59659,140,475,3
59660,382,18,4
59661,327,204,4
59662,929,755,3
59663,331,7,5
59664,267,465,3
59665,653,422,4
59666,473,322,2
59667,57,256,5
59668,664,1039,4
59669,720,49,5
59670,913,1405,4
59671,498,663,3
59672,644,54,3
59673,499,284,3
59674,425,493,3
59675,706,901,5
59676,814,0,5
59677,222,845,2
59678,716,234,4
59679,863,482,5
59680,194,499,4
59681,836,761,2
59682,757,38,2
59683,532,27,4
59684,220,11,5
59685,594,921,4
59686,346,172,2
59687,346,422,4
59688,473,251,4
59689,900,62,5
59690,478,23,3
59691,263,199,5
59692,90,426,4
59693,69,221,4
59694,471,789,3
59695,710,1013,4
59696,143,164,4
59697,513,392,3
59698,29,257,5
59699,274,626,3
59700,125,299,4
59701,43,870,3
59702,377,1090,2
59703,444,743,2
59704,628,503,4
59705,915,862,3
59706,496,194,4
59707,751,345,4
59708,926,254,4
59709,892,219,3
59710,449,133,3
59711,405,186,2
59712,883,514,4
59713,880,356,5
59714,789,14,5
59715,715,192,5
59716,108,172,5
59717,235,273,1
59718,312,478,5
59719,918,267,3
59720,372,597,3
59721,278,1427,3
59722,270,731,4
59723,4,372,3
59724,900,622,4
59725,404,683,3
59726,233,142,3
59727,206,190,4
59728,830,1011,4
59729,338,66,3
59730,536,207,4
59731,393,72,3
59732,339,404,5
59733,296,247,3
59734,221,454,3
59735,573,99,5
59736,901,753,3
59737,882,738,2
59738,306,209,2
59739,464,215,3
59740,487,199,2
59741,863,707,3
59742,424,209,3
59743,708,446,2
59744,505,93,3
59745,379,424,4
59746,20,987,1
59747,428,64,3
59748,495,1059,1
59749,544,27,4
59750,229,484,5
59751,41,520,2
59752,267,190,4
59753,432,332,2
59754,267,249,4
59755,505,210,4
59756,108,627,2
59757,176,199,4
59758,177,76,4
59759,424,1433,4
59760,882,173,4
59761,748,620,3
59762,593,275,3
59763,160,180,2
59764,404,801,1
59765,449,48,5
59766,492,11,3
59767,267,202,5
59768,822,473,5
59769,444,1533,1
59770,927,267,5
59771,338,185,4
59772,629,1060,2
59773,193,945,3
59774,499,726,2
59775,144,301,4
59776,660,134,5
59777,264,974,4
59778,653,113,5
59779,228,881,4
59780,888,653,3
59781,923,503,5
59782,712,306,3
59783,748,238,4
59784,845,736,4
59785,212,169,5
59786,434,163,2
59787,404,84,4
59788,893,535,5
59789,178,320,1
59790,863,500,3
59791,115,190,4
59792,518,1611,5
59793,931,469,3
59794,696,323,5
59795,832,346,3
59796,920,891,3
59797,488,312,4
59798,853,741,2
59799,94,559,1
59800,779,285,4
59801,452,940,2
59802,711,176,2
59803,260,596,4
59804,938,282,5
59805,211,862,2
59806,6,21,5
59807,455,356,4
59808,757,894,4
59809,741,13,5
59810,652,394,1
59811,726,738,4
59812,180,619,2
59813,304,95,3
59814,907,182,4
59815,297,274,3
59816,114,968,1
59817,659,635,2
59818,565,241,5
59819,711,212,3
59820,773,507,3
59821,643,257,4
59822,408,1448,5
59823,275,880,3
59824,921,203,3
59825,74,951,5
59826,522,96,4
59827,654,557,4
59828,647,186,3
59829,497,1102,4
59830,709,281,2
59831,768,475,4
59832,269,144,3
59833,302,431,3
59834,180,1254,1
59835,292,192,3
59836,592,287,4
59837,183,656,4
59838,453,87,4
59839,467,55,5
59840,108,49,5
59841,415,91,3
59842,536,134,5
59843,706,1141,1
59844,803,155,4
59845,416,98,4
59846,180,949,1
59847,21,404,1
59848,690,603,5
59849,372,948,4
59850,725,534,3
59851,15,760,2
59852,302,545,2
59853,906,646,3
59854,614,516,5
59855,129,354,4
59856,496,464,3
59857,221,1283,4
59858,906,259,2
59859,444,627,1
59860,845,549,4
59861,5,258,1
59862,505,795,3
59863,310,415,4
59864,726,247,5
59865,804,568,1
59866,560,98,3
59867,398,923,5
59868,738,602,4
59869,78,149,3
59870,95,215,4
59871,130,812,3
59872,296,208,4
59873,21,383,3
59874,85,682,5
59875,668,95,2
59876,304,510,4
59877,505,32,3
59878,863,152,5
59879,534,212,5
59880,888,553,4
59881,843,55,4
59882,313,137,5
59883,911,615,3
59884,473,25,4
59885,404,171,5
59886,405,698,4
59887,0,99,5
59888,16,918,4
59889,293,259,4
59890,675,180,5
59891,450,357,1
59892,888,297,4
59893,150,481,4
59894,507,51,4
59895,290,635,4
59896,295,22,5
59897,311,69,5
59898,883,99,5
59899,880,177,3
59900,662,1275,3
59901,710,415,3
59902,708,426,4
59903,347,150,3
59904,267,780,3
59905,721,306,4
59906,644,522,5
59907,757,116,4
59908,40,515,5
59909,612,1314,4
59910,854,511,4
59911,221,66,4
59912,366,378,4
59913,659,49,4
59914,404,1227,1
59915,180,1197,1
59916,415,590,5
59917,325,658,4
59918,550,727,2
59919,469,99,4
59920,659,567,3
59921,636,110,3
59922,757,285,5
59923,592,684,3
59924,758,590,3
59925,255,181,4
59926,32,332,4
59927,849,207,5
59928,663,327,3
59929,68,116,4
59930,278,46,4
59931,512,117,4
59932,384,1251,5
59933,221,641,3
59934,7,683,4
59935,72,285,4
59936,449,601,4
59937,57,239,4
59938,417,327,1
59939,427,987,1
59940,839,195,4
59941,221,664,1
59942,316,298,4
59943,415,275,3
59944,473,470,3
59945,757,568,3
59946,626,272,4
59947,501,300,1
59948,428,99,5
59949,406,134,3
59950,494,199,5
59951,300,225,5
59952,804,395,4
59953,1,275,4
59954,215,152,4
59955,324,196,4
59956,898,454,3
59957,384,864,4
59958,726,807,2
59959,358,249,4
59960,454,677,3
59961,434,696,4
59962,17,31,2
59963,62,1006,5
59964,937,150,4
59965,560,361,2
59966,740,172,2
59967,436,945,3
59968,341,522,4
59969,709,317,4
59970,275,454,4
59971,182,201,4
59972,93,51,5
59973,751,895,3
59974,233,481,4
59975,315,198,3
59976,451,14,4
59977,652,818,3
59978,853,125,3
59979,177,259,1
59980,932,865,2
59981,58,287,5
59982,846,416,2
59983,42,4,4
59984,6,525,5
59985,631,70,4
59986,89,613,4
59987,268,52,1
59988,531,240,5
59989,51,94,4
59990,942,317,3
59991,386,558,3
59992,5,407,4
59993,908,381,5
59994,494,1134,5
59995,832,853,4
59996,444,1046,1
59997,791,1053,1
59998,551,247,4
59999,444,244,2
60000,455,267,5
60001,243,143,1
60002,180,1342,1
60003,704,224,4
60004,917,69,3
60005,415,172,5
60006,86,721,4
60007,333,285,4
60008,151,172,5
60009,348,457,4
60010,157,741,4
60011,178,537,4
60012,386,581,3
60013,670,769,2
60014,786,349,1
60015,233,287,3
60016,853,95,3
60017,345,657,3
60018,804,641,4
60019,255,412,4
60020,839,479,5
60021,541,22,5
60022,343,1049,3
60023,654,285,3
60024,879,455,3
60025,592,203,4
60026,513,242,2
60027,584,1004,4
60028,213,38,4
60029,42,315,5
60030,143,105,3
60031,410,0,4
60032,746,595,5
60033,479,165,5
60034,214,299,3
60035,542,109,2
60036,6,501,5
60037,400,891,1
60038,275,400,3
60039,20,595,3
60040,347,99,4
60041,622,209,5
60042,245,40,2
60043,863,177,4
60044,755,146,4
60045,756,750,3
60046,617,54,2
60047,866,650,5
60048,462,865,3
60049,460,257,4
60050,496,602,3
60051,59,69,4
60052,297,180,4
60053,513,948,3
60054,931,1396,4
60055,289,21,5
60056,233,784,3
60057,205,1232,1
60058,451,457,1
60059,505,199,4
60060,359,194,3
60061,607,788,3
60062,342,61,2
60063,721,321,3
60064,710,706,5
60065,295,250,5
60066,63,221,4
60067,302,207,5
60068,767,116,4
60069,10,507,4
60070,448,121,1
60071,57,1101,1
60072,331,819,4
60073,678,317,5
60074,601,299,3
60075,570,656,4
60076,203,317,5
60077,791,117,2
60078,396,1297,3
60079,8,506,4
60080,638,209,3
60081,621,110,4
60082,58,76,4
60083,668,245,4
60084,191,300,4
60085,391,311,4
60086,151,789,5
60087,853,124,3
60088,942,97,5
60089,572,653,4
60090,756,824,3
60091,255,3,5
60092,392,948,3
60093,231,180,4
60094,649,545,1
60095,312,488,4
60096,693,640,4
60097,880,391,5
60098,846,595,3
60099,840,688,5
60100,473,130,4
60101,206,184,4
60102,711,505,3
60103,302,403,4
60104,84,708,5
60105,192,402,3
60106,673,312,5
60107,282,70,4
60108,398,342,2
60109,930,908,5
60110,465,650,3
60111,0,91,3
60112,869,480,4
60113,12,859,1
60114,791,236,3
60115,573,288,4
60116,659,357,2
60117,653,784,4
60118,662,314,4
60119,245,1027,3
60120,824,13,3
60121,783,285,3
60122,392,1180,3
60123,291,196,5
60124,532,548,4
60125,401,272,4
60126,173,581,4
60127,12,603,5
60128,491,68,3
60129,292,162,4
60130,337,168,5
60131,206,81,3
60132,268,178,4
60133,177,755,3
60134,384,422,2
60135,541,234,3
60136,711,141,4
60137,458,14,4
60138,90,209,5
60139,270,14,3
60140,180,994,1
60141,177,1010,3
60142,103,284,4
60143,377,276,4
60144,535,495,5
60145,10,434,4
60146,93,500,4
60147,559,812,4
60148,654,1222,3
60149,15,143,5
60150,494,635,3
60151,268,176,5
60152,748,213,3
60153,281,339,3
60154,845,575,4
60155,233,207,4
60156,752,509,4
60157,93,624,4
60158,382,85,5
60159,48,327,2
60160,494,384,3
60161,785,237,4
60162,891,567,4
60163,451,464,5
60164,404,1578,1
60165,21,410,1
60166,213,521,4
60167,928,184,5
60168,225,23,4
60169,94,70,5
60170,384,91,3
60171,824,288,1
60172,846,257,5
60173,441,81,3
60174,704,418,3
60175,346,97,5
60176,255,221,4
60177,322,771,3
60178,806,519,5
60179,827,25,3
60180,843,81,3
60181,375,196,4
60182,356,411,2
60183,722,8,3
60184,326,249,2
60185,708,450,1
60186,533,117,4
60187,806,527,4
60188,232,274,5
60189,17,181,4
60190,177,653,3
60191,129,1033,2
60192,927,164,5
60193,921,654,2
60194,6,91,5
60195,526,498,5
60196,275,56,3
60197,150,487,4
60198,63,662,3
60199,453,173,4
60200,380,528,5
60201,12,575,3
60202,523,487,4
60203,93,226,3
60204,360,1118,3
60205,543,330,3
60206,805,194,3
60207,363,268,4
60208,436,128,1
60209,294,1220,5
60210,649,55,3
60211,536,680,1
60212,797,173,4
60213,497,516,4
60214,310,443,2
60215,666,85,5
60216,498,214,4
60217,132,345,3
60218,263,167,5
60219,282,41,5
60220,552,1193,5
60221,163,297,3
60222,942,762,4
60223,91,120,5
60224,342,475,2
60225,276,283,4
60226,746,1040,4
60227,599,194,4
60228,391,588,4
60229,194,1013,4
60230,293,824,3
60231,82,120,4
60232,560,670,3
60233,225,22,3
60234,635,14,5
60235,150,653,4
60236,59,229,4
60237,367,312,5
60238,641,624,3
60239,531,451,5
60240,185,330,3
60241,428,534,2
60242,912,183,3
60243,312,664,4
60244,108,214,3
60245,652,10,2
60246,435,156,5
60247,567,854,1
60248,116,771,4
60249,392,251,3
60250,324,49,5
60251,44,844,4
60252,372,232,3
60253,253,392,3
60254,302,938,3
60255,326,264,2
60256,388,1297,5
60257,372,138,3
60258,457,68,2
60259,760,1162,2
60260,451,484,2
60261,544,550,4
60262,433,843,3
60263,641,1046,3
60264,86,89,2
60265,333,344,2
60266,728,327,3
60267,691,299,4
60268,400,301,3
60269,101,634,2
60270,255,65,4
60271,19,49,3
60272,117,178,5
60273,48,6,4
60274,654,10,2
60275,879,92,4
60276,536,949,3
60277,307,432,5
60278,57,545,2
60279,879,272,5
60280,59,182,5
60281,536,689,2
60282,17,78,4
60283,814,98,4
60284,304,301,4
60285,692,522,4
60286,895,1097,3
60287,931,660,5
60288,118,153,5
60289,436,237,5
60290,188,602,5
60291,712,269,2
60292,183,734,3
60293,101,0,3
60294,616,518,3
60295,757,426,4
60296,372,356,4
60297,867,555,3
60298,477,1220,2
60299,30,327,2
60300,93,179,5
60301,882,712,3
60302,877,211,3
60303,525,6,4
60304,628,728,4
60305,75,1128,5
60306,825,91,4
60307,572,215,4
60308,160,581,1
60309,345,1024,3
60310,534,282,4
60311,408,167,5
60312,50,181,3
60313,300,1012,3
60314,891,117,4
60315,238,432,5
60316,266,407,5
60317,917,215,2
60318,62,107,2
60319,206,1224,3
60320,378,238,4
60321,404,525,1
60322,484,268,4
60323,420,207,2
60324,355,299,3
60325,494,415,5
60326,496,121,1
60327,885,9,3
60328,200,96,2
60329,670,442,3
60330,773,53,1
60331,286,116,5
60332,720,0,5
60333,48,422,2
60334,789,930,2
60335,523,930,3
60336,245,419,3
60337,300,75,4
60338,932,167,3
60339,381,99,4
60340,772,918,5
60341,200,520,2
60342,338,613,3
60343,311,1038,5
60344,839,649,4
60345,375,273,3
60346,451,21,5
60347,592,178,5
60348,422,897,4
60349,550,716,3
60350,63,325,3
60351,456,82,5
60352,665,503,4
60353,499,386,2
60354,268,755,1
60355,462,472,4
60356,58,619,4
60357,382,487,4
60358,768,830,1
60359,639,209,5
60360,275,718,3
60361,757,607,5
60362,877,548,4
60363,101,183,2
60364,431,249,1
60365,295,684,4
60366,386,513,3
60367,89,944,5
60368,931,442,4
60369,584,29,4
60370,465,225,4
60371,803,249,4
60372,404,168,1
60373,825,181,4
60374,941,257,4
60375,172,936,4
60376,5,487,5
60377,895,50,2
60378,115,510,4
60379,499,1047,3
60380,504,741,4
60381,710,386,4
60382,750,493,4
60383,193,627,3
60384,785,723,4
60385,199,1227,4
60386,327,215,3
60387,591,22,5
60388,111,285,4
60389,398,945,3
60390,71,196,5
60391,532,596,3
60392,56,1046,4
60393,295,303,3
60394,536,613,3
60395,493,221,5
60396,268,1064,5
60397,85,327,2
60398,180,882,1
60399,353,512,5
60400,392,976,4
60401,82,264,5
60402,373,692,5
60403,276,741,4
60404,416,163,3
60405,44,281,4
60406,789,375,2
60407,845,385,3
60408,372,366,3
60409,605,247,5
60410,384,692,4
60411,194,747,2
60412,784,660,3
60413,398,267,3
60414,15,283,1
60415,542,577,3
60416,920,274,1
60417,404,645,2
60418,677,1114,3
60419,279,470,3
60420,323,753,5
60421,319,293,4
60422,296,366,2
60423,882,275,5
60424,382,339,5
60425,114,76,2
60426,797,111,3
60427,333,174,4
60428,567,487,5
60429,583,24,3
60430,101,199,3
60431,757,897,3
60432,162,271,4
60433,400,590,3
60434,415,1494,3
60435,150,698,4
60436,378,451,3
60437,0,25,3
60438,71,1146,5
60439,210,1126,1
60440,292,167,4
60441,392,0,3
60442,215,199,5
60443,75,530,4
60444,415,384,5
60445,584,1148,4
60446,253,203,4
60447,563,120,4
60448,494,789,3
60449,618,116,5
60450,708,575,4
60451,300,229,4
60452,748,762,1
60453,923,428,4
60454,653,215,4
60455,63,51,3
60456,449,282,3
60457,526,237,5
60458,379,216,2
60459,436,811,3
60460,392,1248,4
60461,292,442,4
60462,302,327,3
60463,350,325,5
60464,639,683,4
60465,936,1006,4
60466,434,326,3
60467,566,483,4
60468,834,627,3
60469,253,141,3
60470,505,193,5
60471,243,179,4
60472,776,285,2
60473,101,1029,1
60474,620,587,3
60475,535,152,4
60476,48,464,3
60477,533,762,4
60478,477,411,4
60479,588,285,3
60480,936,300,1
60481,878,299,3
60482,404,1043,4
60483,173,220,4
60484,151,142,5
60485,775,199,4
60486,231,201,4
60487,534,85,4
60488,62,105,2
60489,438,13,5
60490,254,563,1
60491,84,603,4
60492,609,126,5
60493,90,322,2
60494,43,432,4
60495,223,50,4
60496,356,865,5
60497,176,1109,3
60498,52,545,4
60499,638,659,2
60500,94,6,5
60501,710,68,3
60502,42,50,1
60503,392,1091,3
60504,495,770,2
60505,449,90,4
60506,397,162,3
60507,453,944,3
60508,46,323,3
60509,212,293,3
60510,298,18,1
60511,869,252,4
60512,559,927,3
60513,592,865,5
60514,431,507,5
60515,199,384,5
60516,120,164,4
60517,714,105,2
60518,689,117,4
60519,200,86,3
60520,689,641,3
60521,827,970,4
60522,566,174,5
60523,503,631,3
60524,94,23,3
60525,621,251,1
60526,75,55,5
60527,279,714,2
60528,188,422,5
60529,505,204,5
60530,292,582,3
60531,436,482,5
60532,326,320,3
60533,243,150,5
60534,485,286,4
60535,507,709,4
60536,726,391,4
60537,81,833,1
60538,175,346,4
60539,267,133,5
60540,434,712,5
60541,118,110,5
60542,510,907,4
60543,736,426,3
60544,184,159,1
60545,617,150,3
60546,502,11,3
60547,715,204,5
60548,20,994,2
60549,567,529,3
60550,617,3,2
60551,496,927,3
60552,726,221,3
60553,285,170,4
60554,6,263,4
60555,478,1141,5
60556,572,173,4
60557,342,67,1
60558,641,939,2
60559,220,78,4
60560,804,476,4
60561,96,196,3
60562,696,1046,3
60563,864,301,5
60564,862,1606,2
60565,473,662,4
60566,886,392,4
60567,453,983,3
60568,880,104,3
60569,84,41,3
60570,215,314,5
60571,428,194,4
60572,385,454,3
60573,844,1398,3
60574,351,272,2
60575,250,611,5
60576,188,633,3
60577,380,704,5
60578,397,81,5
60579,710,133,5
60580,57,60,5
60581,581,14,3
60582,668,96,4
60583,372,104,3
60584,291,152,4
60585,935,49,4
60586,487,723,3
60587,302,86,3
60588,795,203,5
60589,180,927,3
60590,584,164,4
60591,726,510,4
60592,662,1046,4
60593,232,69,5
60594,420,878,4
60595,206,523,4
60596,811,357,3
60597,200,766,4
60598,772,287,2
60599,124,567,5
60600,523,190,4
60601,671,279,2
60602,380,930,4
60603,885,654,4
60604,2,298,3
60605,454,401,4
60606,221,699,3
60607,111,983,3
60608,818,345,5
60609,513,187,5
60610,710,156,3
60611,771,677,4
60612,17,63,5
60613,278,464,5
60614,42,7,4
60615,278,383,4
60616,479,256,4
60617,193,316,4
60618,63,7,4
60619,253,182,4
60620,853,97,4
60621,681,183,4
60622,591,410,2
60623,715,695,2
60624,282,865,3
60625,116,150,4
60626,372,30,3
60627,392,1000,4
60628,395,150,3
60629,86,684,3
60630,826,330,3
60631,400,242,3
60632,496,207,3
60633,693,204,5
60634,347,833,4
60635,795,87,5
60636,767,475,4
60637,694,994,4
60638,1,256,4
60639,294,163,5
60640,882,385,3
60641,86,96,5
60642,591,21,5
60643,424,232,2
60644,194,13,4
60645,489,918,4
60646,108,822,3
60647,290,1187,4
60648,6,231,3
60649,471,568,4
60650,886,608,4
60651,346,64,2
60652,404,74,2
60653,893,277,4
60654,0,95,5
60655,454,275,4
60656,294,460,5
60657,591,751,4
60658,274,198,4
60659,177,1196,4
60660,455,863,4
60661,278,852,1
60662,775,186,4
60663,489,180,4
60664,101,500,2
60665,653,274,5
60666,842,656,3
60667,372,631,3
60668,907,526,3
60669,853,734,3
60670,773,1181,1
60671,773,202,2
60672,434,952,3
60673,373,194,3
60674,688,878,2
60675,524,321,2
60676,267,431,3
60677,294,66,4
60678,377,565,3
60679,629,99,3
60680,37,201,2
60681,249,126,4
60682,828,1017,2
60683,542,791,4
60684,144,634,4
60685,150,210,5
60686,307,639,4
60687,300,264,4
60688,861,270,5
60689,632,332,3
60690,915,237,4
60691,789,167,4
60692,6,595,5
60693,89,518,5
60694,770,0,5
60695,829,312,5
60696,326,285,2
60697,882,203,4
60698,423,99,5
60699,371,326,5
60700,273,14,5
60701,566,356,2
60702,93,221,3
60703,323,285,5
60704,82,422,4
60705,600,1027,2
60706,861,981,4
60707,37,915,5
60708,48,333,4
60709,424,229,4
60710,841,323,4
60711,183,254,3
60712,483,229,5
60713,377,63,4
60714,215,366,3
60715,591,143,5
60716,485,879,5
60717,869,312,4
60718,379,175,3
60719,893,318,4
60720,364,275,2
60721,394,96,5
60722,346,202,5
60723,867,182,5
60724,62,9,4
60725,486,193,5
60726,600,418,4
60727,845,90,4
60728,55,401,5
60729,797,253,5
60730,931,479,5
60731,275,762,3
60732,862,268,3
60733,59,159,4
60734,652,408,2
60735,81,413,4
60736,398,401,3
60737,325,435,3
60738,250,426,4
60739,710,218,2
60740,94,691,4
60741,233,516,3
60742,7,258,1
60743,604,152,4
60744,560,179,4
60745,250,264,3
60746,903,215,4
60747,940,1006,4
60748,536,288,1
60749,455,187,4
60750,652,479,4
60751,41,998,4
60752,732,949,4
60753,834,309,4
60754,839,202,5
60755,581,327,3
60756,127,507,4
60757,93,823,4
60758,143,211,5
60759,275,941,4
60760,243,69,4
60761,198,267,5
60762,362,80,4
60763,69,172,4
60764,610,346,4
60765,310,678,4
60766,733,94,4
60767,340,681,3
60768,915,1045,2
60769,91,731,3
60770,10,718,3
60771,127,722,3
60772,259,257,3
60773,406,116,3
60774,196,258,1
60775,491,513,3
60776,267,384,3
60777,501,293,3
60778,10,745,4
60779,186,63,5
60780,693,299,4
60781,390,1162,2
60782,37,215,5
60783,638,215,3
60784,59,612,4
60785,360,82,3
60786,903,116,4
60787,63,63,4
60788,748,495,5
60789,703,171,2
60790,233,530,3
60791,418,614,5
60792,136,78,5
60793,338,402,3
60794,704,285,3
60795,827,885,1
60796,863,1302,2
60797,746,264,4
60798,362,89,5
60799,346,99,3
60800,151,558,1
60801,939,318,2
60802,279,39,5
60803,755,2,1
60804,935,812,5
60805,917,15,4
60806,434,26,1
60807,497,63,4
60808,632,175,3
60809,843,94,4
60810,536,194,3
60811,292,530,4
60812,659,78,2
60813,429,257,4
60814,502,9,5
60815,861,281,5
60816,932,764,1
60817,415,201,4
60818,787,684,3
60819,533,1058,4
60820,221,374,1
60821,353,275,3
60822,623,345,3
60823,623,123,4
60824,881,221,5
60825,664,377,3
60826,482,537,2
60827,514,341,3
60828,860,462,3
60829,608,257,3
60830,772,854,2
60831,845,727,4
60832,850,472,4
60833,388,922,5
60834,566,386,4
60835,449,53,4
60836,531,25,3
60837,296,26,1
60838,400,507,3
60839,765,638,3
60840,496,1076,4
60841,223,1084,1
60842,721,12,2
60843,268,1360,4
60844,405,424,3
60845,445,291,5
60846,867,746,2
60847,497,221,3
60848,681,292,4
60849,408,1072,4
60850,882,6,5
60851,234,192,5
60852,936,123,4
60853,404,31,1
60854,328,302,4
60855,220,264,3
60856,670,569,3
60857,928,187,4
60858,216,67,3
60859,787,283,3
60860,12,677,3
60861,483,24,3
60862,416,99,3
60863,84,49,5
60864,503,566,2
60865,360,1102,4
60866,932,174,4
60867,84,709,2
60868,83,293,3
60869,534,13,3
60870,233,327,2
60871,747,49,5
60872,923,312,4
60873,324,108,2
60874,796,780,5
60875,915,89,3
60876,769,299,5
60877,795,338,2
60878,333,886,5
60879,927,876,5
60880,773,174,3
60881,376,337,3
60882,200,0,3
60883,404,340,1
60884,451,606,5
60885,819,332,5
60886,386,678,5
60887,193,187,4
60888,899,1297,2
60889,434,785,4
60890,206,1,3
60891,924,815,3
60892,681,38,4
60893,300,3,4
60894,658,315,4
60895,632,171,3
60896,273,8,5
60897,658,659,3
60898,772,41,3
60899,84,520,3
60900,449,91,4
60901,871,273,3
60902,707,1039,2
60903,92,933,3
60904,96,188,4
60905,361,327,2
60906,757,763,1
60907,38,268,4
60908,452,368,2
60909,654,192,3
60910,293,747,3
60911,5,509,4
60912,503,446,4
60913,101,174,4
60914,552,150,5
60915,467,962,5
60916,862,293,4
60917,814,435,3
60918,275,401,3
60919,151,283,5
60920,801,558,2
60921,353,154,2
60922,444,86,3
60923,607,181,4
60924,302,222,4
60925,591,139,3
60926,535,147,4
60927,931,506,5
60928,449,1046,4
60929,478,160,3
60930,398,71,4
60931,48,819,1
60932,796,719,2
60933,291,287,3
60934,931,1029,2
60935,830,602,5
60936,172,241,5
60937,93,53,4
60938,208,268,2
60939,333,303,3
60940,296,193,3
60941,585,467,3
60942,674,234,1
60943,493,244,3
60944,837,944,4
60945,542,530,4
60946,97,162,3
60947,707,537,2
60948,293,830,3
60949,352,269,2
60950,40,312,3
60951,95,485,3
60952,93,1117,4
60953,475,201,4
60954,432,302,4
60955,565,878,2
60956,863,194,4
60957,875,173,4
60958,390,233,4
60959,654,1041,2
60960,58,558,5
60961,434,0,5
60962,267,184,3
60963,378,1,3
60964,144,326,5
60965,16,125,4
60966,462,1116,1
60967,62,257,3
60968,664,248,5
60969,434,228,2
60970,98,1015,5
60971,197,130,3
60972,502,318,3
60973,372,210,4
60974,455,546,3
60975,311,602,5
60976,416,497,4
60977,238,113,3
60978,827,18,5
60979,270,27,5
60980,632,650,3
60981,192,267,3
60982,360,654,3
60983,471,418,4
60984,416,391,3
60985,565,190,4
60986,331,312,5
60987,847,201,5
60988,249,259,4
60989,236,237,4
60990,747,3,4
60991,638,195,3
60992,491,55,5
60993,890,475,5
60994,57,644,5
60995,373,641,1
60996,348,743,2
60997,822,432,4
60998,711,96,5
60999,121,186,4
61000,364,472,4
61001,302,16,4
61002,605,173,5
61003,9,510,4
61004,505,603,4
61005,338,75,3
61006,895,639,2
61007,373,120,4
61008,654,212,4
61009,331,408,3
61010,808,747,3
61011,97,434,5
61012,268,447,2
61013,58,524,3
61014,386,1068,2
61015,20,144,1
61016,757,387,3
61017,585,1248,3
61018,898,72,4
61019,200,555,4
61020,93,63,5
61021,523,475,3
61022,256,13,5
61023,853,755,3
61024,623,268,4
61025,726,37,1
61026,42,595,3
61027,845,608,5
61028,887,68,4
61029,114,228,3
61030,554,318,5
61031,649,354,2
61032,373,985,3
61033,662,8,2
61034,647,187,5
61035,242,736,3
61036,215,21,5
61037,415,1050,3
61038,888,1133,4
61039,415,326,4
61040,863,221,4
61041,704,82,4
61042,879,930,3
61043,195,654,5
61044,624,201,3
61045,290,772,3
61046,213,275,3
61047,523,75,4
61048,30,513,5
61049,773,167,1
61050,371,78,5
61051,275,16,4
61052,9,156,5
61053,845,238,4
61054,213,136,4
61055,415,50,5
61056,880,52,2
61057,151,1053,1
61058,270,1281,2
61059,499,132,3
61060,291,193,4
61061,378,495,5
61062,159,951,4
61063,473,942,4
61064,404,576,3
61065,345,639,3
61066,435,1226,2
61067,170,343,3
61068,200,333,4
61069,214,97,5
61070,251,6,4
61071,83,97,4
61072,379,572,1
61073,384,1036,1
61074,918,245,3
61075,392,10,3
61076,806,414,3
61077,662,1085,3
61078,196,575,4
61079,86,231,3
61080,715,161,4
61081,609,377,5
61082,566,481,5
61083,620,124,4
61084,726,251,2
61085,341,155,4
61086,536,744,2
61087,392,471,3
61088,436,601,3
61089,520,237,3
61090,310,99,1
61091,342,474,5
61092,341,288,2
61093,706,485,3
61094,91,404,2
61095,467,99,5
61096,598,275,2
61097,194,299,3
61098,278,171,2
61099,233,191,3
61100,504,691,3
61101,192,1257,3
61102,12,354,3
61103,832,120,1
61104,744,214,3
61105,683,394,2
61106,250,201,4
61107,283,344,4
61108,408,199,2
61109,882,175,4
61110,307,664,4
61111,325,513,3
